Year,temparature_anomaly_celsium,CO2(ppmv),CH4(ppbv)
-584417,,,470.0
-584456,,224.0,
-584571,-6.52,,
-584770,,223.95763277250387,
-584943,,226.0,
-585084,-6.73,,
-585221,,225.9929310765137,
-585596,,,451.0
-585670,-6.11,,
-585697,,234.4,
-585938,,234.40092907192803,
-586084,,238.8,
-586255,-5.18,,
-586329,,238.78411585346242,
-586665,,,468.0
-586766,,246.3,
-586828,-4.62,,
-586990,,246.34602904387208,
-587274,,250.2,
-587364,-4.05,,
-587475,,250.20456464222792,
-587880,-3.48,,
-587886,,,480.0
-587918,,248.1,
-588090,,248.10464236577934,
-588385,,243.6,
-588387,-3.47,,
-588430,,,428.0
-588538,,243.5553025827732,
-588866,-4.99,,
-588943,,237.4,
-589069,,237.37751240309967,
-589351,-5.92,,
-589912,-5.68,,
-590204,,,483.0
-590329,,225.7,
-590433,,225.67880356583396,
-590524,-5.3,,
-590747,,229.4,
-590835,,229.38667009211042,
-591133,-5.09,,
-591388,,,510.0
-591465,,233.2,
-591611,,233.1632188953882,
-591716,-4.63,,
-591920,,238.1,
-592096,,238.1475936125431,
-592306,-4.32,,
-592512,,,539.0
-592689,,238.0,
-592871,-3.89,,
-592913,,237.97721461986356,
-593159,,,463.0
-593239,,232.9,
-593451,-4.42,,
-593486,,232.91795566697328,
-593950,,,448.0
-594000,,221.2,
-594009,-5.44,,
-594271,,221.21724287329997,
-594565,,216.4,
-594596,-6.31,,
-594841,,216.4410115698623,
-595240,-6.7,,
-595324,,,465.0
-595493,,216.3,
-595853,,216.27309709713364,
-595942,-6.42,,
-595984,,,496.0
-596016,,219.0,
-596379,,219.02228033882918,
-596717,-5.54,,
-596845,,,544.0
-596883,,226.0,
-597268,,225.97166266475014,
-597450,-5.35,,
-597484,,229.4,
-597864,,229.38148051861887,
-598146,-4.99,,
-598281,,,534.0
-598841,-5.18,,
-598932,,232.5,
-599305,,232.45478922791705,
-599537,-4.23,,
-599695,,,542.0
-600174,-4.33,,
-600328,,237.9,
-600650,,237.8582812314746,
-600838,-4.19,,
-601116,,,526.0
-601524,-4.22,,
-601723,,239.1,
-601999,,239.14012591458967,
-602200,-3.92,,
-602512,,,503.0
-602884,-3.51,,
-603126,,244.5,
-603353,,244.53225161700482,
-603557,-3.47,,
-603907,,,533.0
-604211,-3.21,,
-604424,,248.5,
-604675,,248.4801850050678,
-604869,-2.94,,
-605205,,,538.0
-605524,-2.35,,
-605758,,254.6,
-606029,,254.57832546938147,
-606129,-2.01,,
-606475,,,578.0
-606724,-1.74,,
-606941,,,577.0
-606979,,259.2,
-607297,,259.22379791893974,
-607319,-1.37,,
-607637,,,583.0
-607904,-1.09,,
-608186,,257.7,
-608475,-1.26,,
-608479,,257.74486774223317,
-608839,,,593.0
-609035,-1.47,,
-609369,,259.6,
-609591,-1.43,,
-609601,,257.8151013837554,
-609650,,259.6847091794925,
-610005,,,620.0
-610180,-1.46,,
-610564,,258.0,
-610767,-1.04,,
-610811,,258.13797445364014,
-611220,,,601.0
-611360,-1.35,,
-611759,,256.0,
-611928,-1.04,,
-611992,,256.193578648728,
-612403,,,620.0
-612516,-1.3,,
-612973,,252.5,
-613110,-0.97,,
-613190,,252.74797477389262,
-613630,,,617.0
-613722,-1.28,,
-614277,,252.4,
-614323,-1.46,,
-614349,,252.8982584181087,
-614406,,252.729800513971,
-614945,-1.94,,
-615003,,,611.0
-615583,-2.28,,
-615594,,252.3,
-615659,,252.63944486217684,
-616255,-1.79,,
-616396,,,604.0
-616954,-2.29,,
-617003,,248.28893339724928,
-617005,,247.9,
-617626,-2.38,,
-617730,,,602.0
-618328,-1.96,,
-618333,,245.88658787248076,
-618388,,245.4,
-619000,-1.95,,
-619097,,,609.0
-619694,-2.59,,
-619701,,243.53068358638558,
-619746,,,627.0
-619810,,243.0,
-620392,-2.52,,
-620626,,,661.0
-621000,,243.88545246756433,
-621104,-2.84,239.19230883467588,
-621230,,,618.0
-621264,,238.6,
-621846,-2.63,,
-622067,,,572.0
-622546,,237.92850701362374,
-622612,-2.69,,
-622646,,,573.0
-622740,,237.3,
-623366,-2.2,,
-623447,,235.02330647237795,
-623521,,,478.0
-623620,,234.3,
-624070,,,474.0
-624097,,228.51222535135372,
-624123,-3.19,,
-624265,,227.8,
-624850,-4.42,,
-625019,,215.70968264504967,
-625076,,,386.0
-625261,,214.9,
-625647,-5.54,,
-625880,,205.76310728563763,
-626049,,205.0,
-626540,-7.17,,
-627140,,,356.0
-627189,,199.52416462021898,
-627496,,198.7,
-627536,-8.37,,
-627819,,205.26582182975858,
-627916,,200.77734554085592,
-628345,,199.9,
-628695,-8.72,,
-629576,,200.45706932834122,
-629795,,,376.0
-630014,-8.8,,
-630051,,199.5,
-630406,,196.49917279673912,
-630906,,195.6,
-631362,-8.24,,
-632127,,193.09789993536265,
-632347,,,361.0
-632642,,192.1,
-632726,-8.9,,
-632931,,195.94989153226658,
-633059,,194.85936588137295,
-633539,,193.9,
-634006,-8.92,,
-634571,,194.00258992033588,
-634927,,,373.0
-635007,,193.0,
-635360,-8.39,,
-635764,,195.33150117951013,
-636177,,194.3,
-636714,-8.68,,
-637468,,188.8477364074226,
-637649,,,373.0
-637898,,187.7,
-637998,-8.84,,
-638422,,190.1777336005101,
-638810,,189.1,
-639312,-8.86,,
-640124,,191.38425695346518,
-640455,,190.2,
-640489,,,369.0
-640639,-8.21,,
-640906,,191.5605717991007,
-641234,,,386.0
-641254,,190.4,
-641957,-7.73,,
-642350,,195.3061298127235,
-642525,,,429.0
-642712,,194.1,
-643169,-7.68,,
-643200,,195.82042744328479,
-643520,,194.6,
-644272,-7.71,,
-644426,,189.88548096825593,
-644706,,,429.0
-644773,,188.6,
-645304,,191.8480609628653,
-645378,-7.82,,
-645638,,190.5,
-646481,-7.46,,
-646662,,193.47659870780961,
-646942,,,426.0
-646996,,192.1,
-647241,,196.17149410495196,
-647572,-7.07,,
-647648,,194.8,
-648398,,189.2501799432969,
-648606,-7.47,,
-648727,,,414.0
-648941,,187.8,
-648997,,193.44315462070247,
-649603,-7.29,,
-649606,,192.0,
-650154,,187.2748940558699,
-650639,-7.72,,
-650705,,,409.0
-650758,,186.7937683040444,
-650852,,185.8,
-651498,,185.3,
-651638,-7.92,,
-651780,,192.8691774329536,
-652488,,194.81602929906575,
-652523,,191.3,
-652531,,,397.0
-652657,-7.58,,
-653252,,193.2,
-653574,,199.99595342018023,
-653661,-6.87,,
-654141,,,414.0
-654182,,200.35242454933484,
-654336,,198.4,
-654600,-6.71,,
-654857,,,398.0
-654932,,198.7,
-655231,,192.9341212467433,
-655470,-7.38,,
-655704,,189.23340881737832,
-655771,,190.8769405532136,
-655795,,,344.0
-655973,,191.3,
-656305,-7.52,,
-656524,,189.2,
-656814,,184.098136363561,
-657143,-8.36,,
-657343,,187.3800806732598,
-657454,,,359.0
-657461,,185.6837857761792,
-657574,,182.4,
-658020,-8.02,,
-658134,,183.9,
-658513,,188.43427447380085,
-658915,-8.64,,
-659031,,186.6,
-659084,,,402.0
-659168,,193.9700304568731,
-659265,,191.59170346951032,
-659700,,189.8,
-659793,-8.3,,
-660332,,189.69058418048212,
-660574,,,384.0
-660703,-8.0,,
-660719,,187.8,
-660846,,193.90821704355406,
-660927,,190.86103041769672,
-661256,,189.0,
-661563,-7.82,,
-661987,,191.02249326390395,
-662084,,,414.0
-662242,,189.1,
-662339,-8.42,,
-662370,,192.55321359717547,
-662458,,187.76703230989094,
-662740,,185.8,
-663125,-8.94,,
-663371,,180.16659707392193,
-663695,,178.2,
-663886,,180.53768178380184,
-663937,-9.05,,
-664224,,178.5,
-664268,,,376.0
-664772,-9.03,,
-664803,,174.76867941399888,
-665030,,,374.0
-665045,,172.7,
-665459,,173.71362014216885,
-665596,-8.95,,
-665619,,171.6,
-665640,,,365.0
-666376,,,385.0
-666398,-8.89,,
-666465,,177.7146610306198,
-666497,,175.6,
-666842,,,390.0
-666965,,180.6705433303129,
-666984,,178.5,
-667179,-8.31,,
-667679,,,396.0
-667801,,185.5,
-667869,,187.6555369926176,
-667902,-7.24,,
-668226,,189.3,
-668346,,191.5141318512642,
-668559,-7.28,,
-668965,,,489.0
-668966,,192.6,
-669050,,,483.0
-669120,,194.87837297832084,
-669152,-7.62,,
-669276,,,439.0
-669336,,194.6,
-669507,,196.8275423165405,
-669756,-8.16,,
-669974,,,462.0
-669976,,192.5,
-670200,,194.789560383579,
-670340,-8.25,,
-670382,,,471.0
-670436,,194.8,
-670811,,197.12915219406037,
-670958,-7.99,,
-671113,,,529.0
-671145,,198.7,
-671488,,,512.0
-671525,,202.3,
-671570,-7.68,,
-671746,,201.1220985980582,
-672164,,,562.0
-672182,-7.51,,
-672223,,209.2,
-672279,,204.66974564632602,
-672458,,,564.0
-672571,,213.7,
-672772,-7.05,,
-673078,,211.69145610328425,
-673159,,,554.0
-673343,-6.54,,
-673456,,216.1224817958984,
-673590,,,551.0
-673639,,220.0,
-673899,-5.94,,
-674206,,,536.0
-674220,,217.4,
-674414,-5.89,,
-674574,,214.0,
-674580,,222.57485445876674,
-674598,,,455.0
-674921,-6.71,,
-675023,,,466.0
-675118,,215.6,
-675202,,219.96238463739664,
-675342,,,464.0
-675380,-7.34,,
-675430,,217.4,
-675650,,216.59070226826563,
-675838,-6.9,,
-675914,,,491.0
-676034,,226.5,
-676236,,,495.0
-676317,-5.65,,
-676341,,230.0,
-676378,,218.20973466460342,
-676791,,220.08623711545596,
-676830,-4.67,,
-676882,,,494.0
-676964,,230.8,
-677149,,,500.0
-677246,,,544.0
-677302,,230.3,
-677319,-5.15,,
-677505,,229.16045804591084,
-677771,-5.95,,
-677782,,223.0,
-677785,,232.70102424711226,
-677786,,,460.0
-678131,,225.0,
-678161,,,446.0
-678172,-6.46,,
-678362,,233.61111358821643,
-678592,-7.02,,
-678606,,,466.0
-678658,,218.4,
-678677,,233.1080061479115,
-678896,,,490.0
-678970,,216.2,
-679037,-7.34,,
-679275,,225.80855816583323,
-679467,,,482.0
-679499,-6.95,,
-679581,,217.3,
-679719,,227.89516025735253,
-679822,,,486.0
-679899,,219.7,
-679985,-6.02,,
-680393,,221.30626385386472,
-680439,,,505.0
-680483,-5.58,,
-680496,,222.6,
-680703,,,523.0
-680777,,,543.0
-680790,,219.1411841639893,
-680812,,221.3,
-680962,-5.2,,
-681310,,,494.0
-681312,,218.7,
-681421,-5.34,,
-681507,,220.23521867492758,
-681617,,,498.0
-681662,,217.5,
-681842,-5.46,,
-681878,,222.6967127552533,
-682105,,,499.0
-682192,,217.5,
-682248,-5.23,,
-682436,,,504.0
-682469,,219.4,
-682473,,225.64160209672895,
-682660,-4.83,,
-682808,,224.3560776723839,
-682912,,,520.0
-682999,,219.5,
-683075,-4.68,,
-683267,,219.7,
-683344,,221.82035466276145,
-683481,-4.62,,
-683729,,220.62261407272987,
-683749,,,508.0
-683766,,223.5,
-683873,-4.61,,
-683975,,,514.0
-684030,,224.4,
-684261,-4.41,,
-684319,,220.6316642042182,
-684441,,,521.0
-684475,,224.3,
-684631,,222.61792578852743,
-684639,-4.07,,
-684737,,,523.0
-684776,,227.3,
-685015,-3.97,,
-685204,,222.7044405108711,
-685277,,228.7,
-685392,-3.73,,
-685474,,,538.0
-685495,,222.96501296914875,
-685520,,228.8,
-685758,-3.5,,
-685936,,,529.0
-685999,,232.3,
-686050,,226.72892608676472,
-686120,-3.44,,
-686204,,,527.0
-686245,,233.0,
-686350,,227.65046207304692,
-686485,-3.36,,
-686635,,,538.0
-686702,,235.8,
-686836,-3.5,,
-686859,,227.6358560751815,
-686898,,,542.0
-686931,,234.9,
-687186,-3.7,,
-687207,,230.66878933516546,
-687346,,,557.0
-687354,,235.8,
-687536,-3.35,,
-687609,,,540.0
-687653,,239.9,
-687743,,232.0747771551575,
-687886,-3.14,,
-688001,,232.26747586461005,
-688033,,,555.0
-688107,,235.6,
-688243,-3.05,,
-688330,,,549.0
-688344,,234.8,
-688524,,235.8000553317824,
-688590,-3.05,,
-688757,,,561.0
-688786,,236.4535724768809,
-688821,,240.0,
-688930,-2.59,,
-689049,,234.0,
-689269,-2.51,,
-689271,,239.2879301088554,
-689416,,,584.0
-689482,,235.6,
-689517,,238.41599878810229,
-689612,-2.75,,
-689672,,,568.0
-689722,,236.6,
-689938,-2.7,,
-690017,,239.37873479610943,
-690085,,,570.0
-690107,,235.5,
-690260,-2.5,,
-690353,,,557.0
-690368,,243.5623167259663,
-690388,,235.9,
-690589,-2.39,,
-690750,,,596.0
-690815,,232.9,
-690882,,239.2983940505077,
-690921,-2.04,,
-691006,,,602.0
-691040,,234.8,
-691127,,238.47330442832686,
-691238,-1.6,,
-691416,,,590.0
-691483,,234.1,
-691564,-1.55,,
-691624,,243.6995486644999,
-691689,,234.1,
-691871,,237.75600797769894,
-691880,-1.86,,
-692055,,,615.0
-692118,,235.4,
-692179,-1.82,,
-692313,,,629.0
-692330,,239.34063326328518,
-692350,,234.4,
-692489,-2.08,,
-692586,,240.45669225384142,
-692699,,,639.0
-692722,,235.8,
-692811,-2.0,,
-692955,,,635.0
-692991,,236.9,
-692999,,239.31113174299168,
-693122,-1.94,,
-693309,,239.79653384828728,
-693349,,,652.0
-693433,,236.7,
-693442,-1.83,,
-693621,,,632.0
-693668,,237.6,
-693763,-1.92,,
-693782,,236.79873479326412,
-694030,,,647.0
-694031,,238.73723027829791,
-694080,-1.77,,
-694112,,234.6,
-694279,,,643.0
-694337,,234.8,
-694401,-1.85,,
-694484,,238.0518499460627,
-694693,,,645.0
-694694,,238.13269799082363,
-694723,-2.07,,
-694767,,235.4,
-694968,,,624.0
-695013,,232.9,
-695042,-1.86,,
-695140,,239.4354918894625,
-695360,-1.69,,
-695381,,232.4,
-695392,,238.41997928360914,
-695658,,,604.0
-695687,-1.94,,
-695710,,232.2,
-695796,,239.884743914407,
-696020,-1.88,,
-696089,,241.02991515817237,
-696097,,,605.0
-696170,,231.0,
-696324,,,588.0
-696349,-1.84,,
-696436,,228.0,
-696555,,240.89904625193032,
-696684,-1.92,,
-696803,,241.8320311598419,
-696930,,226.4,
-697024,-2.26,,
-697152,,227.7,
-697182,,,604.0
-697265,,238.8636108455049,
-697367,-2.55,,
-697489,,239.00952129629684,
-697607,,,594.0
-697683,,227.6,
-697715,-2.49,,
-697914,,239.72641961823388,
-697922,,,566.0
-697959,,226.0,
-698077,-2.75,,
-698153,,237.20611593740935,
-698396,,,581.0
-698439,,228.7,
-698454,-2.45,,
-698535,,236.7173884297771,
-698715,,,578.0
-698794,,227.6,
-698834,-2.31,,
-698864,,236.60700141533357,
-699227,-2.16,,
-699253,,,595.0
-699292,,228.2,
-699318,,235.4215271002262,
-699574,,232.4560078431405,
-699581,,,571.0
-699614,-1.77,,
-699656,,228.8,
-700002,-2.02,,
-700043,,230.88479116742866,
-700102,,,584.0
-700208,,229.3,
-700250,,232.162121529527,
-700389,-2.4,,
-700431,,230.3,
-700513,,,594.0
-700769,-2.49,,
-700784,,232.1824465330735,
-700968,,,605.0
-701038,,232.4,
-701059,,230.58782898361125,
-701164,-2.36,,
-701377,,,582.0
-701434,,232.8,
-701518,,233.35390620979757,
-701579,-2.45,,
-701846,,232.28052064575172,
-701926,,,593.0
-701984,,231.2,
-702006,-2.78,,
-702258,,,588.0
-702261,,231.2,
-702300,,232.82958847745473,
-702434,-3.05,,
-702631,,233.54448715907165,
-702875,-3.21,,
-702911,,,602.0
-703023,,233.9,
-703103,,234.04269676194465,
-703293,,235.09172492612444,
-703337,-3.21,,
-703387,,,585.0
-703460,,228.5,
-703776,,237.18468030646915,
-703820,-3.46,,
-704027,,,610.0
-704103,,237.66123151682797,
-704191,,228.6,
-704320,-3.75,,
-704452,,,610.0
-704459,,228.1,
-704542,,236.05369135840695,
-704760,,236.04534030139132,
-704830,-3.7,,
-705203,,,519.0
-705360,,238.84806965208156,
-705362,-3.67,,
-705649,,,505.0
-705693,,233.50528810247422,
-705920,-3.56,,
-706249,,233.5834734270881,
-706420,,,512.0
-706463,,233.11228487432953,
-706486,-3.5,,
-706904,,,521.0
-707009,,234.83616059567032,
-707061,-4.02,,
-707503,,231.43297127712552,
-707641,-3.88,,
-707681,,,611.0
-707730,,219.7,
-707809,,,568.0
-707959,,230.50735989141307,
-708191,,,556.0
-708228,-4.06,,
-708287,,220.2,
-708506,,227.03282273035802,
-708856,-4.0,,
-709001,,,591.0
-709033,,224.9017352890244,
-709154,,218.9,
-709449,,225.38896913374532,
-709471,,218.7,
-709486,-4.05,,
-709619,,,573.0
-710071,,224.12344691621362,
-710137,-4.19,,
-710293,,224.00174372112798,
-710415,,,588.0
-710793,-4.29,,
-710883,,218.5,
-711060,,,597.0
-711362,,223.8856925917568,
-711460,-3.9,,
-711788,,,593.0
-711893,,222.3,
-712115,,227.63734055505353,
-712142,-4.02,,
-712239,,,577.0
-712338,,221.7,
-712453,,227.08319713303533,
-712858,-4.23,,
-713165,,223.14262795384457,570.0
-713230,,217.7,
-713529,-5.2,,
-713615,,227.5826981949172,
-713700,,,531.0
-713800,,222.1,
-714212,-5.26,,
-714360,,213.59999290263295,
-714513,,,435.0
-714635,,210.50988746288758,
-714754,,208.1,
-714910,-5.59,,
-715115,,205.0,
-715245,,,399.0
-715398,,198.42559568024177,
-715675,-6.23,,
-716005,,189.87843381686548,
-716013,,,403.0
-716114,,192.9,
-716428,-6.47,,
-716685,,,392.0
-716828,,193.46090298257135,
-716829,,184.3,
-717197,-6.92,,
-717337,,200.8234844705578,
-717692,,,408.0
-717844,,187.8,
-718051,-7.13,,
-718137,,212.030518626341,
-718387,,195.2,
-718583,,,401.0
-718640,,217.04269113163494,
-718814,-7.9,,
-719308,,,491.0
-719368,,206.3,
-719457,,219.2003556861584,
-719693,-8.77,,
-719739,,218.956944794401,
-719971,,,515.0
-720089,,211.3,
-720555,,216.09677010835378,
-720584,-8.32,,
-721022,,,566.0
-721044,,212.108071771009,
-721183,,213.4,
-721514,,213.2,
-721528,-7.14,,
-721738,,,560.0
-721830,,212.54540888381376,
-722191,,214.0125927948141,
-722283,-5.75,,
-722423,,,581.0
-722495,,210.3,
-722970,,,478.0
-723025,,210.4806821716978,
-723032,-5.18,,
-723109,,206.3,
-723524,,211.49197634968232,
-723852,-5.07,,
-723919,,,561.0
-723987,,206.6,
-724299,,211.07599555762198,
-724372,,208.1,
-724545,,,504.0
-724585,-6.1,,
-724626,,211.42656926315465,
-725230,,,541.0
-725242,,204.5,
-725263,-5.96,,
-725757,,,531.0
-725782,,205.5,
-725948,,210.06750978548357,
-725998,-6.05,,
-726503,,,559.0
-726618,,205.1,
-726643,,210.24197486380825,
-726712,-5.83,,
-726923,,,530.0
-726971,,205.4,
-727037,,211.0778130948141,
-727419,-5.69,,
-727804,,,551.0
-727886,,210.0149974521128,
-728100,-5.31,,
-728293,,,545.0
-728310,,212.17164661528162,
-728349,,204.0,
-728759,-5.23,,
-728958,,210.16351745201928,
-728999,,204.1,
-729077,,,538.0
-729234,,210.70237305797798,
-729379,,204.9,
-729381,-5.28,,
-729492,,,512.0
-729910,,211.62321092369945,
-729996,-4.85,,
-730191,,203.8,
-730196,,,537.0
-730371,,213.73187878271673,
-730511,,,521.0
-730598,,205.9,
-730652,-4.2,,
-731043,,208.1143039021245,
-731209,,,525.0
-731291,-3.79,,
-731311,,203.9,
-731378,,207.72075200492253,
-731593,,204.4,
-731698,,,530.0
-731853,-3.93,,
-732072,,210.60174265873587,
-732244,,,519.0
-732273,,205.3,
-732377,-3.95,,
-732512,,216.1485998526368,
-732638,,,520.0
-732654,,207.4,
-732893,-4.15,,
-733151,,,531.0
-733184,,214.6624205315424,
-733217,,201.7,
-733386,-3.99,,
-733459,,217.88283774216444,
-733509,,201.3,
-733574,,,518.0
-733905,-3.72,,
-734107,,,541.0
-734129,,204.1,
-734157,,217.1944729687879,
-734405,-4.03,,
-734463,,,546.0
-734510,,209.7,
-734572,,213.14402038614645,
-734887,-4.47,,
-734973,,,561.0
-735084,,208.1,
-735316,,211.3,
-735319,,206.92018121563933,
-735336,,,542.0
-735404,-4.52,,
-735710,,204.51910387695122,
-735859,-4.76,,
-735872,,,508.0
-735939,,210.6,
-736180,,,423.0
-736322,,206.5,
-736344,-5.38,,
-736630,,191.7441063146352,
-736849,-5.62,,
-736869,,,407.0
-736894,,200.3,
-737187,,197.8,
-737224,,185.6096600660596,
-737323,,,408.0
-737327,-6.27,,
-737828,-7.16,,
-737860,,,403.0
-737892,,185.0,
-738156,,185.40236646163788,
-738262,,,411.0
-738327,,178.9,
-738344,-8.08,,
-738510,,183.39253921478078,
-738917,-8.24,,
-738918,,,414.0
-739071,,178.6,
-739357,,176.6,
-739379,,184.76708470912362,
-739473,,,388.0
-739515,-8.25,,
-739924,,189.1426274551468,
-740121,,,409.0
-740125,,177.9,
-740136,-8.47,,
-740553,,,402.0
-740608,,182.3,
-740694,,188.64664196412704,
-740757,-8.6,,
-741112,,187.3271928405565,
-741257,,,422.0
-741283,,181.7,
-741375,-8.95,,
-741639,,180.4,
-741756,,,439.0
-741984,-8.84,,
-742009,,188.17959977716015,
-742362,,,422.0
-742404,,181.2,
-742573,,188.96881973948896,
-742595,-8.67,,
-742824,,,421.0
-742893,,182.0,
-743221,-8.41,,
-743522,,,432.0
-743721,,187.29232436787936,
-743832,-8.56,,
-743886,,180.2,
-744055,,,415.0
-744425,-8.56,,
-744653,,,428.0
-744669,,190.24154927677864,
-744693,,183.1,
-744997,-8.62,,
-745100,,,402.0
-745160,,180.8,
-745227,,187.91988159174213,
-745570,-8.63,,
-745766,,,405.0
-745809,,180.8,
-745990,,187.95228432826852,
-746141,-8.69,,
-746151,,180.4,
-746283,,,392.0
-746386,,187.54375693792414,
-746692,-8.6,,
-746920,,,409.0
-746963,,181.4,
-747253,-8.44,,
-747312,,188.67887489361217,
-747370,,,378.0
-747451,,182.9,
-747816,-8.32,,
-747864,,190.17483689562673,
-748095,,,400.0
-748244,,184.8,
-748372,-8.5,,
-748526,,184.0,
-748653,,,408.0
-748756,,192.07592238803636,
-748928,-8.58,,
-749086,,191.29603626015793,
-749304,,,428.0
-749351,,186.2,
-749478,-8.59,,
-749805,,,401.0
-749880,,190.1,
-750023,,193.54717137122026,
-750040,-8.42,,
-750611,-8.37,,
-750615,,197.49572596202373,
-750618,,,431.0
-750655,,188.0,
-751028,,196.5,
-751189,-8.24,,
-751539,,195.43388919380428,
-751766,-7.97,,
-751984,,203.90279658442103,
-752034,,191.5,
-752070,,,410.0
-752350,-7.79,,
-752399,,,406.0
-752444,,195.8,
-752936,-7.54,,
-753164,,199.04605364141202,
-753190,,,429.0
-753291,,200.5,
-753525,-7.22,,
-753545,,201.9,
-753636,,203.2996954570858,
-753665,,,445.0
-754110,-6.25,,
-754371,,,419.0
-754407,,206.0,
-754616,,208.10367110123954,
-754693,-5.5,,
-754836,,,439.0
-754900,,209.44507971285617,
-754921,,210.7,
-755045,,,473.0
-755266,,,480.0
-755270,-5.09,,
-755558,,,505.0
-755611,,215.0,
-755808,-5.3,,
-755835,,213.61139014973043,
-756012,,219.2,
-756050,,,498.0
-756193,,,498.0
-756309,,215.3,
-756315,-5.77,,
-756412,,218.3519526756556,
-756432,,,486.0
-756525,,217.6,
-756807,-6.07,,
-756867,,,421.0
-756933,,217.9,
-757185,,222.72008593220357,
-757250,,,434.0
-757332,-6.43,,
-757356,,214.9,
-757611,,226.94301148021165,
-757888,-7.12,,
-757928,,223.02365546155636,
-758065,,,462.0
-758158,,225.37366760867587,
-758252,,208.8,
-758467,-7.27,,
-758550,,206.9,
-758566,,225.61582539678184,
-758686,,,454.0
-758989,,222.7085788690187,
-759072,-7.33,,
-759503,,206.1,
-759624,,,473.0
-759742,-6.72,,
-759914,,216.64080861985224,
-760089,,,474.0
-760114,,212.0,
-760216,,214.6940079861074,
-760437,-5.78,,
-760877,,,521.0
-760921,,216.0,
-761133,-5.16,,
-761151,,213.99980285899034,
-761369,,215.0,
-761513,,,538.0
-761736,,225.7,
-761811,-4.72,,
-761820,,219.9481576823577,
-761868,,,556.0
-761984,,221.4,
-762193,,,549.0
-762299,,224.1,
-762449,-4.76,,
-762635,,,563.0
-762726,,223.89295015434178,
-762798,,,518.0
-762883,,222.6,
-763066,-5.1,,
-763134,,,535.0
-763231,,222.92608638468548,
-763272,,,500.0
-763555,,,470.0
-763636,,233.66090567198847,
-763678,-5.56,,
-763785,,216.8,
-763901,,229.40748753827657,
-763936,,,462.0
-764160,,215.7,
-764238,,232.11545547204435,
-764288,-6.22,,
-764296,,,467.0
-764858,,230.6229188352788,
-764930,-6.4,,
-765121,,,519.0
-765146,,213.5,
-765608,-6.0,,
-765671,,,486.0
-765787,,217.7,
-765797,,224.86466602091244,
-766167,,223.81796491327836,
-766349,-5.33,,
-766705,,222.4,
-766741,,,568.0
-767100,,221.4,
-767111,,221.64093650394082,
-767122,-4.54,,
-767350,,,570.0
-767564,,228.1,
-767630,,,587.0
-767701,,225.86635666622993,
-767777,,,616.0
-767837,,226.0,
-767881,-3.84,,
-768130,,,622.0
-768183,,231.5,
-768344,,,630.0
-768497,,235.6,
-768609,-3.8,,
-768649,,230.62690342109488,
-768652,,,632.0
-768774,,238.2,
-768981,,,647.0
-769044,,235.6,
-769070,,229.56423626852964,
-769255,,,639.0
-769299,-3.93,,
-769310,,237.7,
-769569,,236.31890028889168,
-769591,,,556.0
-769758,,229.5,
-769862,,234.24054819146698,
-769879,,,543.0
-769957,-4.32,,
-770064,,,539.0
-770126,,230.9,
-770225,,239.7120056138232,
-770249,,,530.0
-770524,,243.88525238228885,
-770603,-4.52,,
-770787,,246.49456803753532,
-771045,,243.85475201990903,
-771049,,,566.0
-771093,,230.0,
-771289,-4.13,,
-771299,,246.03058180018394,
-771682,,,549.0
-771730,,233.3,
-771734,,237.7794476149145,
-772007,-3.82,,
-772094,,239.23120240300534,
-772575,,,583.0
-772598,,236.9,
-772753,-3.47,,
-773008,,238.38507756925242,
-773101,,240.5,
-773296,,,577.0
-773492,-2.96,,
-773588,,241.7410824819303,
-774044,,,618.0
-774087,,238.8,
-774209,-2.69,,
-774382,,245.31805526765157,
-774605,,,601.0
-774686,,243.9,
-774832,,248.92347258064217,
-774911,-2.7,,
-775460,,,658.0
-775586,-2.67,,
-775606,,246.3,
-775731,,247.30321033010094,
-775950,,246.1,
-776082,,,681.0
-776251,-2.34,,
-776282,,252.45553887568798,
-776810,,,614.0
-776848,,245.8,
-776923,-2.17,,
-777107,,254.92704442683268,
-777333,,,598.0
-777414,,243.9,
-777417,,254.68956208931286,
-777599,-2.13,,
-778145,,,616.0
-778238,,254.43210628699566,
-778259,-2.17,,
-778318,,248.5,
-778662,,242.8,
-778769,,252.52125685420285,
-778795,,,630.0
-778913,-2.37,,
-779569,-2.28,,
-779585,,248.7,
-779612,,257.21033919112165,
-779683,,,633.0
-779936,,251.50919000069746,
-780007,,,623.0
-780109,,246.2,
-780230,-1.84,,
-780778,,257.43630369580933,
-780901,,,639.0
-780906,-2.04,,
-781248,,255.01817636257545,
-781313,,252.1,
-781478,,,618.0
-781578,-1.7,,
-782158,,,653.0
-782197,,246.9,
-782223,-1.71,,
-782311,,260.91815012089876,
-782690,,,639.0
-782742,,250.7,
-782880,-1.15,,
-783084,,255.84554031289508,
